date,depart,daylight,tmax,tmin,tavg,dew_point,wet_bulb,heat,cool,precip_total,stn_pressure,sea_level,result_speed,result_dir,avg_speed
2014-05-08,14,1418,91.0,59.5,75.0,56.5,64.5,0.0,10.5,0.05,29.12,29.8,13.75,20.5,14.25
2014-05-09,8,1420,74.5,55.5,64.5,54.0,59.5,0.5,1.0,1.23,29.06,29.74,12.8,23.5,15.65
2014-05-10,6,1422,77.0,49.5,63.0,43.0,53.0,1.5,0.0,0.0,29.22,29.9,3.0,22.5,6.85
2014-05-11,10,1424,83.0,57.5,70.0,54.0,60.0,0.0,5.5,0.26,29.22,29.9,7.7,16.5,9.5
2014-05-12,17,1466,85.0,64.5,74.5,65.5,68.5,0.0,10.0,1.06,29.16,29.84,8.85,19.0,12.25
2014-05-13,2,1468,68.5,53.0,60.5,54.0,57.0,4.0,0.0,0.13,29.32,29.98,8.8,25.5,11.55
2014-05-14,-8,1470,56.5,44.0,50.0,40.0,47.0,14.5,0.0,0.04,29.38,30.08,11.15,1.5,12.25
2014-05-15,-10,1472,56.0,41.0,48.0,36.5,42.0,16.0,0.0,0.22,29.29,30.0,9.75,1.0,13.6
2014-05-16,-17,1474,45.5,39.0,42.0,35.5,39.0,22.5,0.0,0.09,29.36,30.06,5.75,5.5,8.55
2014-05-17,-9,1476,60.5,40.0,50.0,33.5,43.0,14.5,0.0,0.0,29.44,30.13,7.65,25.0,8.35
2014-05-18,-2,1478,69.5,47.5,58.5,37.5,48.5,6.5,0.0,0.0,29.5,30.2,9.15,21.5,9.85
2014-05-19,-3,1480,70.0,49.0,59.5,40.0,51.0,5.5,0.0,0.0,29.38,30.1,12.0,16.0,12.65
2014-05-20,13,1482,86.0,62.5,74.0,59.0,64.0,0.0,9.5,0.73,29.16,29.86,10.2,20.0,11.5
2014-05-21,14,1484,87.5,65.5,76.0,56.5,64.5,0.0,12.0,0.01,29.18,29.85,4.6,30.5,7.7
2014-05-22,1,1486,69.5,53.5,61.0,48.5,55.0,3.0,0.0,0.0,29.39,30.06,4.7,5.0,7.15
2014-05-23,-2,1487,68.5,49.5,58.5,44.5,51.5,5.5,0.0,0.0,29.49,30.18,5.65,5.0,6.25
2014-05-24,-1,1489,74.0,48.5,61.0,43.5,52.5,3.5,0.0,0.0,29.47,30.18,3.55,6.5,4.9
2014-05-25,5,1491,84.0,52.0,67.5,47.5,57.0,0.0,3.5,0.0,29.38,30.08,2.0,15.0,4.75
2014-05-26,12,1493,88.5,64.0,76.0,60.5,66.0,0.0,11.5,0.04,29.28,29.98,6.1,21.0,7.6
2014-05-27,10,1494,85.0,59.5,72.0,63.0,66.5,0.0,7.5,0.36,29.24,29.9,5.3,24.5,9.85
2014-05-28,1,1495,72.0,57.0,64.0,51.5,57.0,0.5,0.5,0.36,29.32,29.99,8.7,4.0,9.2
2014-05-29,1,1496,76.5,55.5,66.0,53.0,58.0,0.0,1.0,0.0,29.4,30.08,8.6,4.5,9.35
2014-05-30,2,1498,79.0,55.0,67.0,51.0,58.0,0.0,2.0,0.0,29.46,30.14,6.6,6.5,7.5
2014-05-31,7,1499,88.5,57.0,72.5,51.5,60.5,0.0,8.0,0.0,29.42,30.11,5.45,11.5,7.7
2014-06-01,13,1501,91.0,66.0,78.0,59.5,67.0,0.0,14.0,0.0,29.28,29.96,12.45,18.0,12.55
2014-06-02,12,1501,84.0,68.5,76.0,63.5,68.5,0.0,11.5,0.17,29.14,29.82,13.3,22.0,14.8
2014-06-03,10,1503,81.5,68.0,74.5,51.5,61.0,0.0,10.0,0.0,29.21,29.88,5.45,28.5,10.15
2014-06-04,-1,1504,71.0,56.5,63.5,54.5,58.0,1.0,0.0,0.16,29.16,29.84,8.15,6.0,10.1
2014-06-05,-1,1506,75.5,54.0,64.5,43.0,54.0,0.5,0.5,0.0,29.26,29.94,5.75,6.0,6.9
2014-06-06,-1,1506,81.5,51.5,66.5,41.0,54.5,0.0,1.5,0.0,29.29,29.98,4.35,10.0,5.25
2014-06-07,5,1507,84.5,59.5,71.5,50.5,59.5,0.0,7.5,0.1,29.2,29.9,3.75,9.5,7.4
2014-06-08,-3,1508,71.0,54.5,62.5,46.0,54.0,2.0,0.0,0.22,29.3,29.98,14.65,1.5,14.9
2014-06-09,1,1509,78.5,55.5,66.5,50.0,56.5,0.0,2.5,0.0,29.26,29.95,7.0,4.0,8.25
2014-06-10,-6,1510,68.0,57.5,62.5,53.5,57.0,2.0,0.0,0.86,29.15,29.86,9.15,3.0,9.7
2014-06-11,-5,1510,68.0,59.5,63.5,57.5,60.0,1.5,0.5,0.28,29.02,29.7,4.3,35.0,6.6
2014-06-12,1,1511,80.5,60.5,70.0,57.5,63.0,0.0,6.0,0.0,29.1,29.78,8.75,26.5,9.9
2014-06-13,-3,1511,75.0,56.0,65.5,43.0,53.5,0.0,0.5,0.0,29.29,29.96,4.9,32.5,8.65
2014-06-14,-2,1512,79.5,54.5,66.5,43.0,55.5,0.0,2.5,0.0,29.34,30.02,7.65,17.0,8.45
2014-06-15,4,1512,85.0,62.0,73.5,56.5,64.0,0.0,8.5,0.0,29.2,29.89,13.85,19.0,15.1
2014-06-16,9,1513,89.0,68.0,78.0,62.5,68.5,0.0,14.0,0.0,29.28,29.96,7.25,21.0,8.75
2014-06-17,15,1513,92.0,78.0,85.0,66.0,72.0,0.0,20.0,0.0,29.18,29.86,10.3,21.5,13.25
2014-06-18,2,1513,83.5,62.0,72.5,65.0,68.0,0.0,8.0,0.73,29.26,29.92,2.65,23.0,10.4
2014-06-19,-1,1514,80.5,59.5,70.0,63.5,66.0,0.0,5.0,0.36,29.36,30.04,5.7,6.5,7.9
2014-06-20,4,1514,85.5,64.5,75.0,65.0,68.5,0.0,10.0,0.02,29.26,29.94,2.6,29.5,8.65
2014-06-21,2,1514,84.5,61.5,73.0,63.5,66.0,0.0,8.0,1.0,29.24,29.92,1.4,17.0,6.9
2014-06-22,3,1514,82.0,64.5,73.0,62.5,65.5,0.0,8.5,0.0,29.2,29.88,4.6,7.5,5.35
2014-06-23,4,1514,82.5,67.5,74.5,67.0,69.5,0.0,10.5,0.11,29.14,29.82,2.4,22.0,5.5
2014-06-24,8,1514,86.0,70.0,77.5,67.5,70.5,0.0,13.5,0.78,29.18,29.84,0.85,25.5,5.2
2014-06-25,-1,1514,79.5,60.5,69.5,60.5,63.0,0.0,5.5,0.01,29.31,29.97,6.05,4.0,6.75
2014-06-26,-2,1513,77.5,59.5,68.0,58.5,62.0,0.0,4.0,0.0,29.36,30.04,5.85,5.5,6.95
2014-06-27,3,1513,89.5,60.5,74.5,63.5,68.5,0.0,10.5,0.0,29.31,29.99,7.55,16.0,9.4
2014-06-28,8,1512,87.5,73.0,80.0,68.5,71.5,0.0,15.5,0.08,29.27,29.96,11.45,17.5,11.9
2014-06-29,6,1512,86.5,70.0,78.0,68.5,72.0,0.0,13.5,0.06,29.23,29.9,12.35,21.0,13.05
2014-06-30,5,1512,87.5,67.5,77.5,69.0,71.5,0.0,12.5,2.33,29.08,29.76,7.65,19.5,12.65
2014-07-01,2,1511,82.0,67.5,74.5,62.0,66.5,0.0,10.0,0.02,29.05,29.72,13.6,24.0,13.5
2014-07-02,-9,1511,72.0,57.0,64.5,54.5,58.5,1.0,0.5,0.12,29.26,29.91,5.8,30.0,9.65
2014-07-03,-6,1510,75.5,56.5,66.0,49.5,57.0,0.0,1.0,0.06,29.44,30.1,2.0,15.5,6.9
2014-07-04,-3,1508,79.0,59.0,68.5,49.0,58.0,0.0,4.5,0.0,29.57,30.26,2.85,6.0,7.15
2014-07-05,-3,1508,78.0,61.5,69.5,54.5,61.0,0.0,5.0,0.0,29.44,30.16,8.6,21.0,8.95
2014-07-06,3,1507,88.0,64.5,76.0,64.5,69.0,0.0,11.5,0.0,29.14,29.84,12.15,22.0,12.6
2014-07-07,8,1507,88.5,71.5,79.5,64.5,70.0,0.0,15.5,0.55,29.02,29.71,8.0,27.0,9.45
2014-07-08,1,1505,82.5,68.0,75.0,60.5,66.5,0.0,10.5,0.51,29.04,29.7,11.2,27.5,12.5
2014-07-09,-2,1504,80.5,63.0,71.5,56.0,62.5,0.0,7.0,0.0,29.28,29.92,4.9,16.5,7.25
2014-07-10,-3,1504,78.5,61.5,69.5,54.5,61.0,0.0,5.5,0.0,29.46,30.12,4.3,9.5,4.9
2014-07-11,-2,1502,82.0,61.5,71.5,54.0,62.0,0.0,7.0,0.0,29.45,30.14,5.3,17.5,5.95
2014-07-12,2,1501,80.5,70.0,75.0,67.5,70.5,0.0,10.5,1.89,29.26,29.96,8.85,20.5,10.55
2014-07-13,4,1499,85.5,69.5,77.0,63.0,68.0,0.0,13.0,0.02,29.21,29.89,9.0,27.5,9.85
2014-07-14,-2,1499,80.5,62.5,71.0,55.5,62.0,0.0,7.0,0.29,29.14,29.82,6.6,30.5,7.75
2014-07-15,-11,1497,70.5,56.0,63.0,51.5,57.0,1.5,0.0,0.05,29.24,29.91,10.0,29.5,10.45
2014-07-16,-10,1495,72.5,55.5,63.5,48.5,56.0,0.5,0.0,0.0,29.32,30.0,3.25,2.0,7.25
2014-07-17,-8,1494,78.0,56.0,67.0,51.5,58.5,0.0,2.0,0.0,29.4,30.08,2.75,13.5,5.3
2014-07-18,-5,1492,80.0,61.5,70.5,54.0,61.0,0.0,6.0,0.0,29.42,30.11,5.3,15.0,6.55
2014-07-19,-5,1490,80.0,59.5,69.5,54.0,61.5,0.0,5.0,0.0,29.36,30.04,3.7,10.0,4.45
2014-07-20,-3,1490,83.0,63.0,73.0,57.5,64.0,0.0,8.0,0.0,29.34,30.02,3.9,22.5,4.45
2014-07-21,1,1488,86.5,65.5,75.5,62.0,67.5,0.0,11.5,0.0,29.38,30.04,7.25,19.5,7.6
2014-07-22,6,1486,90.5,70.5,80.0,68.5,72.5,0.0,16.0,0.1,29.3,29.96,8.95,21.5,12.4
2014-07-23,-7,1484,75.5,61.5,68.5,53.5,59.5,0.0,3.5,0.0,29.44,30.04,16.05,2.0,16.4
2014-07-24,-8,1482,75.0,58.5,66.5,49.5,57.5,0.0,2.0,0.0,29.42,30.1,5.6,4.5,8.5
2014-07-25,-9,1480,76.0,57.5,66.5,55.5,61.0,0.0,2.0,0.0,29.28,29.98,8.55,21.0,9.15
2014-07-26,2,1479,84.5,69.0,76.5,65.0,68.5,0.0,12.0,0.0,29.13,29.82,5.45,23.5,6.8
2014-07-27,2,1477,88.0,65.5,76.5,60.5,67.0,0.0,12.0,0.03,29.1,29.76,11.8,30.0,14.6
2014-07-28,-8,1475,73.0,60.5,66.5,49.0,57.0,0.0,2.0,0.0,29.35,30.02,9.6,36.0,11.65
2014-07-29,-4,1473,81.0,59.0,69.5,54.0,61.0,0.0,5.5,0.0,29.31,29.99,6.6,29.5,8.8
2014-07-30,-5,1471,79.5,60.0,69.5,56.0,61.0,0.0,5.0,0.0,29.32,30.01,1.65,19.5,6.2
2014-07-31,-2,1469,84.5,61.0,72.5,57.0,63.5,0.0,8.0,0.0,29.33,30.01,7.8,25.5,8.45
2014-08-01,1,1466,84.0,64.5,74.0,58.0,64.0,0.0,9.5,0.18,29.38,30.06,3.95,22.5,7.1
2014-08-02,0,1464,85.0,61.0,72.5,54.5,62.0,0.0,8.5,0.0,29.43,30.1,2.1,4.5,4.4
2014-08-03,2,1462,87.0,64.0,75.0,60.0,66.0,0.0,11.0,0.0,29.41,30.08,3.55,23.0,6.7
2014-08-04,4,1460,87.5,67.5,77.5,62.0,67.0,0.0,12.5,2.29,29.36,30.05,1.85,31.5,8.2
2014-08-05,-1,1458,80.0,66.0,73.0,64.0,67.0,0.0,8.0,0.04,29.34,30.02,3.55,3.5,5.75
2014-08-06,-2,1456,80.5,63.5,72.0,55.5,62.5,0.0,7.0,0.0,29.36,30.04,4.95,3.0,6.3
2014-08-07,-2,1453,81.0,65.0,73.0,58.5,64.5,0.0,8.0,0.0,29.37,30.05,8.5,8.5,9.15
2014-08-08,1,1451,82.0,68.0,75.0,58.5,65.0,0.0,10.0,0.0,29.36,30.04,10.4,7.0,10.9
2014-08-09,0,1449,80.0,67.0,73.5,58.0,64.0,0.0,8.5,0.0,29.36,30.06,9.15,6.0,9.8
2014-08-10,2,1446,81.5,70.0,75.5,60.5,66.0,0.0,11.0,0.0,29.3,29.99,7.45,4.0,8.5
2014-08-11,2,1404,83.0,67.5,75.0,65.0,68.0,0.0,10.5,1.0,29.14,29.84,4.2,31.5,7.45
2014-08-12,-7,1402,70.0,62.0,65.5,57.0,60.5,0.0,1.5,0.12,29.2,29.86,10.45,31.5,11.6
2014-08-13,-3,1399,82.5,58.0,70.0,57.0,62.0,0.0,5.5,0.0,29.32,29.98,4.0,31.0,8.65
2014-08-14,-7,1397,72.5,59.0,65.5,49.0,57.0,0.0,1.0,0.0,29.38,30.06,7.3,5.0,8.3
2014-08-15,-7,1395,78.5,53.5,66.0,50.5,58.5,0.0,1.0,0.0,29.32,30.02,5.35,23.5,6.1
2014-08-16,0,1352,81.5,63.0,72.0,62.5,66.0,0.0,7.5,0.0,29.23,29.9,7.9,23.0,8.3
2014-08-17,-4,1350,71.5,65.0,68.0,62.5,64.5,0.0,3.5,0.0,29.26,29.95,7.85,2.5,8.55
2014-08-18,2,1347,84.0,66.0,75.0,64.0,67.5,0.0,10.0,0.0,29.15,29.84,2.75,22.5,5.3
2014-08-19,7,1345,86.0,71.0,78.0,66.5,70.0,0.0,14.0,0.11,29.05,29.72,9.9,23.5,11.1
2014-08-20,5,1342,86.5,67.0,76.5,65.0,69.5,0.0,12.0,0.0,29.2,29.85,7.65,24.5,8.0
2014-08-21,4,1340,81.0,70.5,75.5,70.0,71.5,0.0,11.0,1.14,29.24,29.91,3.4,18.0,5.65
2014-08-22,8,1337,86.5,73.0,79.5,71.5,74.0,0.0,15.0,2.38,29.24,29.92,4.55,23.0,6.2
2014-08-23,6,1334,86.5,69.5,78.0,70.5,72.5,0.0,13.0,0.42,29.28,29.95,2.1,7.5,4.45
2014-08-24,8,1331,88.5,71.5,80.0,71.0,73.5,0.0,15.0,0.0,29.3,29.96,6.45,12.0,7.35
2014-08-25,10,1329,90.0,72.0,80.5,70.0,72.5,0.0,16.5,0.4,29.3,29.98,3.5,18.0,6.9
2014-08-26,8,1326,85.5,60.0,72.5,66.5,70.0,0.0,7.5,0.06,29.38,30.05,1.55,25.5,5.95
2014-08-27,5,1323,81.5,68.5,74.5,61.5,66.0,0.0,10.5,0.0,29.43,30.1,6.15,5.5,7.0
2014-08-28,2,1321,77.0,68.0,72.5,59.0,64.5,0.0,7.5,0.01,29.38,30.07,7.45,8.0,8.55
2014-08-29,9,1318,87.0,72.0,79.0,68.0,71.0,0.0,15.0,0.04,29.22,29.92,10.3,17.0,10.8
2014-08-30,7,1316,84.5,72.0,78.0,67.0,70.5,0.0,13.5,0.14,29.18,29.84,11.05,22.5,12.05
2014-08-31,8,1313,86.0,69.5,77.5,67.0,70.5,0.0,13.0,0.0,29.22,29.88,6.3,21.0,7.15
2014-09-01,9,1310,84.0,72.0,77.5,67.0,70.5,0.0,13.5,0.18,29.1,29.76,11.7,22.0,12.35
2014-09-02,7,1308,83.5,68.0,75.5,61.0,66.0,0.0,11.0,0.0,29.21,29.88,5.6,27.5,6.3
2014-09-03,4,1305,84.0,64.0,74.0,61.0,66.5,0.0,9.0,0.0,29.3,29.96,5.6,20.5,6.8
2014-09-04,10,1302,86.0,72.0,79.0,67.5,71.0,0.0,14.0,0.24,29.24,29.92,11.7,19.5,12.65
2014-09-05,9,1300,88.5,65.5,77.0,67.0,70.5,0.0,12.0,0.46,29.3,29.95,7.55,26.5,11.55
2014-09-06,1,1297,75.5,61.0,68.0,52.5,59.0,0.0,3.5,0.0,29.45,30.12,5.9,34.5,8.25
2014-09-07,0,1294,79.5,56.0,67.5,51.0,58.5,0.0,3.0,0.0,29.46,30.16,1.6,11.5,4.45
2014-09-08,0,1291,78.0,57.5,67.5,53.0,60.0,0.0,3.0,0.0,29.36,30.06,5.6,17.0,6.05
2014-09-09,5,1289,80.0,64.5,72.0,60.5,65.0,0.0,7.5,0.01,29.21,29.92,7.7,18.5,8.05
2014-09-10,2,1286,81.0,57.0,69.0,62.5,65.5,0.0,4.0,1.46,29.0,29.66,8.1,24.5,15.95
2014-09-11,-12,1283,57.0,51.0,54.0,43.5,48.5,11.0,0.0,0.0,29.48,30.14,9.65,34.5,10.45
2014-09-12,-15,1281,56.0,45.0,50.0,45.5,48.0,14.0,0.0,0.12,29.58,30.26,11.35,34.5,12.15
2014-09-13,-15,1278,59.5,41.5,50.5,41.0,45.5,14.5,0.0,0.0,29.62,30.33,3.15,33.0,7.3
2014-09-14,-10,1275,66.0,44.0,54.5,43.5,50.0,9.5,0.0,0.0,29.53,30.25,4.35,22.0,4.75
2014-09-15,-7,1272,62.0,52.5,57.0,49.0,53.0,7.5,0.0,0.0,29.44,30.14,2.55,29.5,5.65
2014-09-16,-8,1228,68.5,45.5,57.0,44.5,51.0,8.0,0.0,0.0,29.44,30.15,2.25,32.0,4.55
2014-09-17,-5,1225,71.0,48.5,59.5,46.5,53.0,5.0,0.0,0.0,29.32,30.02,0.95,16.5,3.4
2014-09-18,-2,1221,71.0,53.0,61.5,53.0,56.5,2.5,0.0,0.0,29.43,30.12,5.15,3.5,6.1
2014-09-19,3,1219,77.0,55.0,65.5,48.5,56.5,0.0,1.5,0.0,29.34,30.06,10.35,18.0,11.0
2014-09-20,8,1216,78.5,63.0,70.5,61.5,64.5,0.0,6.0,0.12,29.14,29.83,10.65,22.5,11.1
2014-09-21,-2,1213,69.5,51.5,60.5,50.5,55.5,4.5,0.0,0.0,29.28,29.94,9.95,31.0,12.8
2014-09-22,-5,1210,68.0,47.0,57.0,44.0,50.5,7.0,0.0,0.0,29.56,30.22,1.5,32.0,5.85
2014-09-23,2,1208,75.0,50.5,62.5,47.0,54.0,2.0,0.0,0.0,29.6,30.3,2.6,18.5,5.25
2014-09-24,5,1205,77.0,54.0,65.0,49.5,56.5,0.0,1.0,0.0,29.6,30.3,4.2,13.0,5.5
2014-09-25,4,1202,76.0,57.0,66.5,53.0,58.5,0.0,1.5,0.0,29.55,30.24,1.25,12.0,2.8
2014-09-26,5,1199,80.0,55.0,67.5,54.0,59.5,0.0,2.5,0.0,29.54,30.22,4.2,7.5,4.85
2014-09-27,7,1197,79.0,57.5,68.0,55.5,60.5,0.0,3.5,0.0,29.5,30.2,3.55,7.5,4.25
2014-09-28,7,1194,78.5,55.5,66.5,56.0,60.5,0.0,2.5,0.0,29.41,30.11,2.45,7.0,3.25
2014-09-29,9,1191,83.5,55.0,69.0,55.5,59.5,0.0,4.5,0.0,29.3,29.99,4.75,35.0,9.0
2014-09-30,-6,1188,59.5,49.0,54.0,48.0,51.0,10.5,0.0,0.0,29.32,30.02,8.95,2.0,10.2
2014-10-01,2,1186,71.5,50.5,60.5,50.5,56.0,3.5,0.0,0.0,29.25,29.95,9.15,13.0,9.5
2014-10-02,10,1183,73.5,64.5,68.5,62.0,64.0,0.0,4.5,0.52,29.06,29.78,7.2,17.0,7.9
2014-10-03,-3,1180,66.5,44.5,55.5,46.0,50.5,9.5,0.0,0.86,28.98,29.66,14.55,28.0,16.0
2014-10-04,-16,1177,48.0,36.0,42.0,34.5,40.0,23.0,0.0,0.06,29.04,29.73,13.55,25.5,13.65
2014-10-05,-11,1174,55.5,39.5,47.5,35.5,43.0,17.5,0.0,0.0,28.98,29.69,9.3,23.0,9.85
2014-10-06,-4,1171,62.0,45.0,53.0,39.0,46.0,11.0,0.0,0.01,28.92,29.62,8.7,24.0,9.65
2014-10-07,1,1169,67.5,48.5,58.0,44.0,50.5,7.0,0.0,0.0,29.03,29.7,10.05,24.5,11.6
2014-10-08,-1,1166,66.0,46.0,55.5,35.5,47.0,8.5,0.0,0.0,29.3,29.97,10.85,27.0,11.25
2014-10-09,-2,1163,63.0,46.5,54.5,35.0,45.0,10.0,0.0,0.0,29.41,30.09,3.4,19.0,6.05
2014-10-10,-6,1161,58.5,41.5,49.5,39.5,45.0,14.5,0.0,0.0,29.46,30.16,5.75,2.0,6.7
2014-10-11,-6,1158,59.5,38.0,48.5,35.0,43.0,16.0,0.0,0.0,29.5,30.2,3.15,8.0,4.6
2014-10-12,-3,1115,63.5,41.5,52.0,43.0,48.5,12.0,0.0,0.01,29.28,30.0,8.7,14.0,9.5
2014-10-13,9,1112,69.0,57.5,63.0,59.5,61.0,1.5,0.0,0.54,29.0,29.73,7.6,14.5,9.0
2014-10-14,6,1109,66.0,53.0,59.0,58.0,59.0,5.0,0.0,0.92,28.86,29.54,2.65,11.0,9.4
2014-10-15,0,1107,56.5,51.5,53.5,52.0,52.5,10.5,0.0,0.06,29.08,29.74,9.45,35.0,9.8
2014-10-16,1,1104,57.0,51.5,54.0,50.5,52.0,10.5,0.0,0.0,29.06,29.77,4.75,24.5,7.9
2014-10-17,3,1101,62.5,48.5,55.5,47.0,51.0,9.5,0.0,0.0,29.02,29.69,10.9,28.5,12.95
2014-10-18,-8,1099,51.0,37.5,44.0,39.0,43.0,20.5,0.0,0.02,29.42,30.08,7.9,34.0,8.95
2014-10-19,-7,1096,55.5,34.5,44.5,39.0,43.5,19.5,0.0,0.0,29.35,30.08,8.3,21.0,8.6
2014-10-20,6,1093,65.5,48.0,56.5,45.0,50.0,8.0,0.0,0.0,29.2,29.9,4.8,32.0,9.2
2014-10-21,-1,1090,53.5,47.0,50.0,40.0,45.0,14.5,0.0,0.0,29.48,30.16,10.9,18.5,11.5
2014-10-22,-4,1048,56.0,39.0,47.0,38.0,43.5,17.0,0.0,0.0,29.59,30.3,2.95,9.5,4.95
2014-10-23,-1,1045,60.5,38.5,49.0,40.5,46.0,15.0,0.0,0.0,29.42,30.16,7.7,19.0,8.1
2014-10-24,11,1043,67.5,53.0,60.0,47.0,52.5,4.5,0.0,0.0,29.28,30.0,4.65,22.0,5.8
2014-10-25,13,1040,73.5,50.5,61.5,40.5,51.5,2.5,0.0,0.0,29.24,29.92,10.05,28.5,10.65
2014-10-26,5,1037,65.0,43.0,54.0,32.5,44.5,11.0,0.0,0.0,29.24,29.95,1.25,8.0,5.6
2014-10-27,16,1035,78.0,52.5,65.0,51.5,58.5,0.5,1.0,0.01,28.96,29.66,12.35,19.0,13.25
2014-10-28,10,1032,67.0,46.5,56.5,39.0,47.5,8.0,0.0,0.02,29.19,29.85,14.4,26.0,15.1
2014-10-29,-4,1030,49.0,38.0,43.0,33.0,41.0,21.0,0.0,0.0,29.39,30.06,9.0,29.0,9.45
2014-10-30,-4,1027,52.0,34.5,43.0,34.5,41.0,21.5,0.0,0.0,29.38,30.1,5.5,23.5,6.0
2014-10-31,-6,1024,48.0,33.5,40.5,27.0,34.5,24.0,0.0,0.04,29.52,30.2,22.15,34.0,22.75
